name,date,open,high,low,close,volume
AMZN,2018-04-27 16:00:00,1574.7600,1575.6827,1571.1000,1572.6200,252892
AMZN,2018-04-27 15:59:00,1574.3500,1575.0000,1573.7100,1574.7400,33685
AMZN,2018-04-27 15:58:00,1574.0544,1574.7200,1573.8600,1574.2650,14484
AMZN,2018-04-27 15:57:00,1575.0000,1575.0000,1573.9100,1574.0150,22081
AMZN,2018-04-27 15:56:00,1575.1600,1575.1600,1574.2600,1574.8200,12498
AMZN,2018-04-27 15:55:00,1575.1550,1576.1400,1575.0000,1575.2800,17256
AMZN,2018-04-27 15:54:00,1575.8750,1575.8750,1574.7900,1575.5100,15301
AMZN,2018-04-27 15:53:00,1575.4300,1576.4599,1575.1904,1576.0360,13894
AMZN,2018-04-27 15:52:00,1576.6400,1576.6900,1575.1570,1575.2908,18047
AMZN,2018-04-27 15:51:00,1574.8350,1576.8100,1574.0000,1576.8100,18453
AMZN,2018-04-27 15:50:00,1576.7030,1576.9800,1574.1400,1574.7500,14789
AMZN,2018-04-27 15:49:00,1576.4300,1577.4700,1576.3100,1576.5500,12477
AMZN,2018-04-27 15:48:00,1576.3200,1577.7000,1576.3200,1576.6017,15488
AMZN,2018-04-27 15:47:00,1576.6900,1576.7000,1575.6051,1576.2800,13110
AMZN,2018-04-27 15:46:00,1572.2200,1576.7000,1572.1000,1576.6800,19884
AMZN,2018-04-27 15:45:00,1575.1450,1575.5200,1572.0957,1572.3900,13017
AMZN,2018-04-27 15:44:00,1575.4100,1575.6850,1574.0200,1575.3830,16415
AMZN,2018-04-27 15:43:00,1578.1450,1578.7701,1575.2501,1575.2501,13041
AMZN,2018-04-27 15:42:00,1576.6933,1579.0900,1576.3600,1577.8950,12086
AMZN,2018-04-27 15:41:00,1578.4800,1578.9999,1576.3500,1576.6853,11029
AMZN,2018-04-27 15:40:00,1578.3032,1579.7150,1578.3032,1579.0000,12153
AMZN,2018-04-27 15:39:00,1579.0200,1579.0500,1577.0001,1578.6300,12590
AMZN,2018-04-27 15:38:00,1576.3500,1579.0800,1575.0700,1578.6800,19209
AMZN,2018-04-27 15:37:00,1578.5100,1578.6000,1575.7500,1575.9775,17384
AMZN,2018-04-27 15:36:00,1580.2329,1580.4099,1578.5100,1578.9000,15922
AMZN,2018-04-27 15:35:00,1579.9900,1580.4100,1578.2700,1580.4100,26642
AMZN,2018-04-27 15:34:00,1578.7250,1579.9900,1576.9200,1579.6200,37706
AMZN,2018-04-27 15:33:00,1576.2300,1580.9000,1575.6000,1579.1100,39996
AMZN,2018-04-27 15:32:00,1571.3904,1576.4618,1571.3904,1576.2200,46263
AMZN,2018-04-27 15:31:00,1569.6684,1571.5700,1569.3900,1571.3814,14977
AMZN,2018-04-27 15:30:00,1568.5500,1570.9200,1568.4700,1569.5800,17885
AMZN,2018-04-27 15:29:00,1567.7900,1568.9100,1567.7400,1568.5570,7024
AMZN,2018-04-27 15:28:00,1570.1350,1570.1400,1567.3860,1567.5400,16915
AMZN,2018-04-27 15:27:00,1571.6500,1572.0100,1569.5950,1570.1400,14026
AMZN,2018-04-27 15:26:00,1571.3797,1571.7520,1571.3225,1571.6550,3270
AMZN,2018-04-27 15:25:00,1570.8120,1571.9900,1570.7166,1571.3734,9884
AMZN,2018-04-27 15:24:00,1570.7150,1571.2400,1569.5000,1571.0000,8606
AMZN,2018-04-27 15:23:00,1570.4600,1571.5450,1570.4600,1570.8600,4519
AMZN,2018-04-27 15:22:00,1570.4900,1571.7100,1570.2700,1570.4853,7713
AMZN,2018-04-27 15:21:00,1571.6000,1571.6000,1570.0869,1570.4150,10036
AMZN,2018-04-27 15:20:00,1571.9543,1572.7866,1571.0150,1571.3940,9785
AMZN,2018-04-27 15:19:00,1569.6700,1571.8853,1569.4230,1571.8850,9636
AMZN,2018-04-27 15:18:00,1570.3397,1570.7100,1568.5400,1569.4130,13149
AMZN,2018-04-27 15:17:00,1571.3724,1571.9500,1569.5000,1570.3300,10377
AMZN,2018-04-27 15:16:00,1572.2900,1573.0300,1571.0001,1571.3370,8653
AMZN,2018-04-27 15:15:00,1573.1500,1573.1500,1571.4500,1571.9202,10812
AMZN,2018-04-27 15:14:00,1573.6400,1574.9300,1573.1200,1573.4900,4170
AMZN,2018-04-27 15:13:00,1573.9000,1574.2900,1573.3200,1573.5350,6246
AMZN,2018-04-27 15:12:00,1574.8500,1575.4500,1573.7500,1574.1350,4840
AMZN,2018-04-27 15:11:00,1574.7290,1575.9100,1574.5500,1574.6200,7324
AMZN,2018-04-27 15:10:00,1574.5350,1575.5600,1573.9600,1574.9100,8005
AMZN,2018-04-27 15:09:00,1576.6846,1576.7400,1573.4100,1573.7400,10223
AMZN,2018-04-27 15:08:00,1575.9811,1578.0800,1575.8221,1576.6560,13145
AMZN,2018-04-27 15:07:00,1576.1200,1576.4700,1575.2800,1575.7900,9458
AMZN,2018-04-27 15:06:00,1576.3300,1576.5008,1575.1900,1576.2200,9088
AMZN,2018-04-27 15:05:00,1574.4100,1576.9900,1573.7900,1576.8295,16125
AMZN,2018-04-27 15:04:00,1574.0900,1574.7500,1572.6800,1574.4000,16333
AMZN,2018-04-27 15:03:00,1569.8800,1574.4000,1569.0000,1573.8400,22502
AMZN,2018-04-27 15:02:00,1570.1500,1572.3800,1569.9800,1570.0000,10640
AMZN,2018-04-27 15:01:00,1573.0200,1573.4100,1569.3600,1571.1450,25742
AMZN,2018-04-27 15:00:00,1572.8200,1574.1299,1572.5900,1573.2199,16019
AMZN,2018-04-27 14:59:00,1575.5500,1575.7950,1573.0000,1573.0753,20122
AMZN,2018-04-27 14:58:00,1576.6100,1576.6100,1575.7900,1575.9300,15914
AMZN,2018-04-27 14:57:00,1578.6600,1578.6600,1576.2974,1576.5634,7820
AMZN,2018-04-27 14:56:00,1578.7300,1579.4775,1577.8525,1578.6600,11113
AMZN,2018-04-27 14:55:00,1576.9300,1578.9700,1576.5000,1578.5550,15324
