name,date,open,high,low,close,volume
AABA,2018-04-27 16:00:00,69.8100,69.8200,69.6400,69.7300,272212
AABA,2018-04-27 15:59:00,69.7200,69.8700,69.7200,69.8150,104903
AABA,2018-04-27 15:58:00,69.7450,69.7500,69.7200,69.7200,50618
AABA,2018-04-27 15:57:00,69.7650,69.7700,69.7400,69.7500,34676
AABA,2018-04-27 15:56:00,69.7650,69.7700,69.7600,69.7600,34517
AABA,2018-04-27 15:55:00,69.7000,69.7750,69.7000,69.7650,45040
AABA,2018-04-27 15:54:00,69.6800,69.7200,69.6800,69.7000,40266
AABA,2018-04-27 15:53:00,69.8200,69.8400,69.6700,69.6800,69906
AABA,2018-04-27 15:52:00,69.8650,69.8650,69.8100,69.8200,63874
AABA,2018-04-27 15:51:00,69.8100,69.8700,69.8100,69.8650,105691
AABA,2018-04-27 15:50:00,69.8350,69.8999,69.6800,69.7800,142182
AABA,2018-04-27 15:49:00,69.8400,69.8400,69.8300,69.8400,34437
AABA,2018-04-27 15:48:00,69.8200,69.8400,69.8100,69.8400,34739
AABA,2018-04-27 15:47:00,69.7900,69.8200,69.7900,69.8200,33482
AABA,2018-04-27 15:46:00,69.7500,69.7900,69.7400,69.7800,34511
AABA,2018-04-27 15:45:00,69.7350,69.7500,69.7300,69.7500,49966
AABA,2018-04-27 15:44:00,69.7400,69.7400,69.7100,69.7400,30902
AABA,2018-04-27 15:43:00,69.7600,69.7600,69.7300,69.7300,18834
AABA,2018-04-27 15:42:00,69.7200,69.7700,69.7100,69.7600,24398
AABA,2018-04-27 15:41:00,69.7175,69.7300,69.6950,69.7200,65678
AABA,2018-04-27 15:40:00,69.7300,69.7300,69.7000,69.7200,45958
AABA,2018-04-27 15:39:00,69.7350,69.7400,69.7200,69.7300,21063
AABA,2018-04-27 15:38:00,69.7450,69.7500,69.7350,69.7400,21081
AABA,2018-04-27 15:37:00,69.7500,69.7500,69.7400,69.7450,19020
AABA,2018-04-27 15:36:00,69.7700,69.7700,69.7500,69.7500,19384
AABA,2018-04-27 15:35:00,69.7800,69.7800,69.7400,69.7700,29686
AABA,2018-04-27 15:34:00,69.7500,69.7800,69.7500,69.7700,27864
AABA,2018-04-27 15:33:00,69.7200,69.7800,69.7200,69.7500,29421
AABA,2018-04-27 15:32:00,69.7300,69.7400,69.7200,69.7200,19640
AABA,2018-04-27 15:31:00,69.7700,69.7700,69.7300,69.7400,22214
AABA,2018-04-27 15:30:00,69.7550,69.7700,69.7450,69.7700,31798
AABA,2018-04-27 15:29:00,69.7550,69.7600,69.7400,69.7500,28877
AABA,2018-04-27 15:28:00,69.7550,69.7700,69.7500,69.7550,33933
AABA,2018-04-27 15:27:00,69.8500,69.8600,69.7450,69.7550,22627
AABA,2018-04-27 15:26:00,69.7750,69.8600,69.7700,69.8550,28755
AABA,2018-04-27 15:25:00,69.7600,69.7800,69.7600,69.7750,15975
AABA,2018-04-27 15:24:00,69.7850,69.7850,69.7600,69.7650,52751
AABA,2018-04-27 15:23:00,69.8300,69.8400,69.7800,69.7800,15424
AABA,2018-04-27 15:22:00,69.8500,69.8500,69.8300,69.8300,12514
AABA,2018-04-27 15:21:00,69.8500,69.8500,69.8200,69.8500,19897
AABA,2018-04-27 15:20:00,69.8450,69.8600,69.8400,69.8500,24790
AABA,2018-04-27 15:19:00,69.8600,69.8700,69.8300,69.8450,36500
AABA,2018-04-27 15:18:00,69.8300,69.8700,69.8100,69.8600,14365
AABA,2018-04-27 15:17:00,69.8900,69.9100,69.8200,69.8200,14446
AABA,2018-04-27 15:16:00,69.8300,69.8900,69.8300,69.8900,21691
AABA,2018-04-27 15:15:00,69.8400,69.8400,69.7800,69.8300,32104
AABA,2018-04-27 15:14:00,69.9000,69.9100,69.8200,69.8200,25470
AABA,2018-04-27 15:13:00,69.9000,69.9400,69.8900,69.9000,20288
AABA,2018-04-27 15:12:00,69.9400,69.9700,69.8800,69.8900,15214
AABA,2018-04-27 15:11:00,69.8600,69.9500,69.8500,69.9400,32353
AABA,2018-04-27 15:10:00,69.7950,69.8600,69.7800,69.8600,15459
AABA,2018-04-27 15:09:00,69.8400,69.8400,69.7900,69.7997,18052
AABA,2018-04-27 15:08:00,69.8100,69.8400,69.7700,69.8400,22251
AABA,2018-04-27 15:07:00,69.8300,69.8600,69.8100,69.8100,11383
AABA,2018-04-27 15:06:00,69.8700,69.8700,69.8000,69.8300,45081
AABA,2018-04-27 15:05:00,69.9800,69.9800,69.8700,69.8700,14722
AABA,2018-04-27 15:04:00,69.9700,69.9900,69.9400,69.9800,9373
AABA,2018-04-27 15:03:00,69.9200,69.9700,69.8800,69.9700,15171
AABA,2018-04-27 15:02:00,69.9300,69.9400,69.9100,69.9300,10394
AABA,2018-04-27 15:01:00,69.9200,69.9400,69.8900,69.9300,16382
AABA,2018-04-27 15:00:00,69.8250,69.9300,69.8232,69.9300,20172
AABA,2018-04-27 14:59:00,69.7950,69.8250,69.7900,69.8250,4403
AABA,2018-04-27 14:58:00,69.7500,69.8000,69.7400,69.7900,9394
AABA,2018-04-27 14:57:00,69.7200,69.7500,69.7200,69.7200,12059
AABA,2018-04-27 14:56:00,69.7600,69.7800,69.7100,69.7300,62360
AABA,2018-04-27 14:55:00,69.6750,69.7600,69.6600,69.7600,20256
AABA,2018-04-27 14:54:00,69.6500,69.6900,69.6500,69.6750,18943
AABA,2018-04-27 14:53:00,69.6150,69.6700,69.6150,69.6523,20448
AABA,2018-04-27 14:52:00,69.6950,69.6950,69.6000,69.6200,51884
AABA,2018-04-27 14:51:00,69.8300,69.8400,69.6800,69.6800,32215
AABA,2018-04-27 14:50:00,69.8500,69.8600,69.8300,69.8300,8416
AABA,2018-04-27 14:49:00,69.8800,69.8900,69.8500,69.8500,20657
AABA,2018-04-27 14:48:00,69.8500,69.8800,69.8500,69.8800,9650
AABA,2018-04-27 14:47:00,69.9000,69.9000,69.8300,69.8700,34869
AABA,2018-04-27 14:46:00,69.9000,69.9100,69.8950,69.9050,26957
AABA,2018-04-27 14:45:00,69.9000,69.9100,69.8800,69.8900,29478
AABA,2018-04-27 14:44:00,69.9000,69.9100,69.9000,69.9050,7375
AABA,2018-04-27 14:43:00,69.9800,69.9800,69.9000,69.9100,10723
AABA,2018-04-27 14:42:00,69.9900,69.9950,69.9650,69.9800,14803
AABA,2018-04-27 14:41:00,70.0000,70.0000,69.9900,69.9900,11400
AABA,2018-04-27 14:40:00,69.9650,69.9950,69.9600,69.9900,14292
AABA,2018-04-27 14:39:00,69.9500,69.9700,69.9500,69.9700,8681
AABA,2018-04-27 14:38:00,70.0500,70.0550,69.9400,69.9450,15775
AABA,2018-04-27 14:37:00,70.0700,70.0800,70.0400,70.0550,17116
AABA,2018-04-27 14:36:00,70.0600,70.0750,70.0600,70.0700,4908
AABA,2018-04-27 14:35:00,70.0300,70.0700,70.0200,70.0500,16981
AABA,2018-04-27 14:34:00,70.0400,70.0450,70.0100,70.0300,19687
AABA,2018-04-27 14:33:00,69.9700,70.0400,69.9700,70.0400,56721
AABA,2018-04-27 14:32:00,69.9500,69.9700,69.9450,69.9650,20999
AABA,2018-04-27 14:31:00,69.9600,69.9650,69.9450,69.9500,5900
AABA,2018-04-27 14:30:00,69.9700,69.9700,69.9500,69.9600,5000
AABA,2018-04-27 14:29:00,69.9700,69.9700,69.9600,69.9700,6096
AABA,2018-04-27 14:28:00,69.9600,69.9700,69.9600,69.9700,3600
AABA,2018-04-27 14:27:00,69.9800,69.9900,69.9500,69.9600,12453
AABA,2018-04-27 14:26:00,70.0000,70.0100,69.9600,69.9800,9778
AABA,2018-04-27 14:25:00,69.9700,70.0100,69.9700,69.9950,6482
AABA,2018-04-27 14:24:00,69.9600,70.0000,69.9600,69.9850,8269
AABA,2018-04-27 14:23:00,69.9800,69.9800,69.9500,69.9500,5836
AABA,2018-04-27 14:22:00,69.9900,70.0000,69.9800,69.9800,10863
AABA,2018-04-27 14:21:00,69.9800,70.0000,69.9600,69.9600,12041
