name,date,open,high,low,close,volume
AAPL,2018-04-27 15:25:00,162.8101,162.9200,162.8101,162.8700,27384
AAPL,2018-04-27 15:24:00,162.9000,162.9200,162.7800,162.8200,58938
AAPL,2018-04-27 15:23:00,162.9000,162.9300,162.8998,162.9010,25811
AAPL,2018-04-27 15:22:00,162.9000,162.9600,162.8950,162.9100,21919
AAPL,2018-04-27 15:21:00,162.9400,162.9500,162.8500,162.9100,44405
AAPL,2018-04-27 15:20:00,162.9456,162.9800,162.9400,162.9500,20255
AAPL,2018-04-27 15:19:00,162.9300,162.9668,162.8700,162.9500,23238
AAPL,2018-04-27 15:18:00,162.9900,162.9900,162.8900,162.9400,53368
AAPL,2018-04-27 15:17:00,163.0200,163.0700,162.9900,162.9900,36844
AAPL,2018-04-27 15:16:00,163.0300,163.0800,163.0000,163.0153,26654
AAPL,2018-04-27 15:15:00,163.0251,163.0300,162.9300,163.0300,35993
AAPL,2018-04-27 15:14:00,163.0800,163.1100,163.0000,163.0300,58709
AAPL,2018-04-27 15:13:00,163.0500,163.0800,163.0286,163.0734,33583
AAPL,2018-04-27 15:12:00,163.0100,163.0800,163.0000,163.0400,26641
AAPL,2018-04-27 15:11:00,163.0000,163.0600,162.9800,163.0100,36116
AAPL,2018-04-27 15:10:00,162.9900,163.0100,162.9000,163.0000,28098
AAPL,2018-04-27 15:09:00,163.1000,163.1000,162.9700,162.9900,57497
AAPL,2018-04-27 15:08:00,163.0038,163.1300,163.0000,163.0850,64271
AAPL,2018-04-27 15:07:00,163.0100,163.0500,162.9900,163.0000,30450
AAPL,2018-04-27 15:06:00,163.0600,163.0800,163.0050,163.0200,58664
AAPL,2018-04-27 15:05:00,162.9900,163.0900,162.9700,163.0652,52651
AAPL,2018-04-27 15:04:00,162.9700,163.0000,162.9000,162.9900,58494
AAPL,2018-04-27 15:03:00,162.7700,162.9700,162.7500,162.9600,72938
AAPL,2018-04-27 15:02:00,162.7650,162.7800,162.7350,162.7600,30454
AAPL,2018-04-27 15:01:00,162.8500,162.8600,162.6900,162.7648,43123
AAPL,2018-04-27 15:00:00,162.7900,162.9100,162.7800,162.8500,42334
AAPL,2018-04-27 14:59:00,162.8000,162.8200,162.7639,162.7867,28278
AAPL,2018-04-27 14:58:00,162.7700,162.8200,162.7600,162.7967,29643
AAPL,2018-04-27 14:57:00,162.7800,162.8100,162.7576,162.7653,38656
AAPL,2018-04-27 14:56:00,162.8000,162.8200,162.7500,162.7724,36479
AAPL,2018-04-27 14:55:00,162.7500,162.8200,162.7000,162.8000,43111
AAPL,2018-04-27 14:54:00,162.7000,162.7400,162.6500,162.7400,28894
AAPL,2018-04-27 14:53:00,162.7700,162.8200,162.6800,162.7000,44948
AAPL,2018-04-27 14:52:00,162.8200,162.8400,162.7400,162.7662,40865
AAPL,2018-04-27 14:51:00,163.0100,163.0150,162.8000,162.8000,47278
AAPL,2018-04-27 14:50:00,163.0600,163.0699,162.9600,163.0100,54710
AAPL,2018-04-27 14:49:00,163.1600,163.2100,163.0400,163.0600,50953
AAPL,2018-04-27 14:48:00,163.1450,163.1700,163.0940,163.1700,36468
AAPL,2018-04-27 14:47:00,163.0800,163.1900,163.0600,163.1400,52657
AAPL,2018-04-27 14:46:00,163.0200,163.0990,163.0200,163.0750,43557
AAPL,2018-04-27 14:45:00,162.9700,163.0475,162.9650,163.0200,189298
AAPL,2018-04-27 14:44:00,162.9700,162.9900,162.9600,162.9800,26285
AAPL,2018-04-27 14:43:00,162.9400,162.9790,162.9250,162.9790,30184
AAPL,2018-04-27 14:42:00,162.9150,162.9500,162.8600,162.9350,37028
AAPL,2018-04-27 14:41:00,162.9110,162.9650,162.9000,162.9155,33806
AAPL,2018-04-27 14:40:00,162.9400,162.9500,162.9099,162.9150,32772
AAPL,2018-04-27 14:39:00,162.8800,162.9500,162.8700,162.9500,31233
AAPL,2018-04-27 14:38:00,162.9450,162.9500,162.8650,162.8800,67735
AAPL,2018-04-27 14:37:00,162.9252,162.9500,162.9200,162.9400,30558
AAPL,2018-04-27 14:36:00,162.9034,162.9300,162.8900,162.9300,26480
AAPL,2018-04-27 14:35:00,162.9200,162.9250,162.8400,162.9000,42346
AAPL,2018-04-27 14:34:00,162.9800,162.9900,162.8800,162.9253,60615
AAPL,2018-04-27 14:33:00,162.8200,162.9900,162.8000,162.9840,79101
AAPL,2018-04-27 14:32:00,162.6050,162.8000,162.6000,162.8000,75801
AAPL,2018-04-27 14:31:00,162.6400,162.6450,162.5400,162.6050,48332
AAPL,2018-04-27 14:30:00,162.5650,162.6600,162.5600,162.6400,28498
AAPL,2018-04-27 14:29:00,162.5700,162.5800,162.5450,162.5600,31400
AAPL,2018-04-27 14:28:00,162.5050,162.5699,162.4900,162.5650,39045
AAPL,2018-04-27 14:27:00,162.5300,162.5402,162.4900,162.5000,33490
AAPL,2018-04-27 14:26:00,162.5400,162.5600,162.4800,162.5300,22258
AAPL,2018-04-27 14:25:00,162.5200,162.5399,162.4800,162.5399,34568
AAPL,2018-04-27 14:24:00,162.5100,162.5600,162.4800,162.5200,34890
AAPL,2018-04-27 14:23:00,162.5200,162.5200,162.4400,162.5000,41427
AAPL,2018-04-27 14:22:00,162.5100,162.5600,162.5100,162.5100,39475
AAPL,2018-04-27 14:21:00,162.5150,162.5299,162.4900,162.5100,14451
